Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
gaussian-noise,resnet18,0.19084,0.3125332786534913,0.24109505721832272,3.3657204169187507,0.001000000052812975,0.00018472611003583325,20.165905621004104,496.5689073859406,1.2410080723145254,0.11165012672925367,0.02677667344354988,0.8911266527063354,-0.5540000594258309,0.20497748064816243
contrast,wide_resnet,0.7169,0.6179797208407521,0.22868233023147444,2.5138666919394024,0.0010000000319839455,0.00045094145510970064,28.45480990794182,846.2428993834304,0.5497989672922297,0.14926536223912612,0.08382072816285707,1.2593347887451178,-0.1068255673122406,0.5402627858743638
speckle-noise,vgg16,0.1777,0.28444622775882483,0.23247205270454385,3.530731270909856,0.0010000000495812855,0.0001626924473035433,19.252923076205253,462.0666293180466,1.279428387259834,0.1051682227277197,0.022925150783031558,0.8583170495480814,-0.5834444093537331,0.1815497282887598
contrast,densenet121,0.53138,0.5702584749206528,0.30183317417379746,1.8574028025386788,0.001000000052442774,0.00045076397478207127,25.23646731712818,704.6350720715332,0.8714198563052373,0.16019411055075006,0.07771731928235691,1.0866988310739063,-0.3243789297747612,0.4497634417139231
contrast,googlenet,0.50142,0.43118638215970245,0.3002620275267274,3.0190366924548044,0.0010000000328221359,0.0003020218071059412,23.192521896233558,622.7751234929466,1.0247876940625835,0.12803275948517023,0.05089779008359008,1.0133523660137487,-0.41084439121246336,0.3283508546630411
speckle-noise,vgg19,0.20586,0.31076745220452545,0.24546753432734827,3.345070409011982,0.0010000000564102083,0.00018642424261214956,19.89755615884304,486.3547265701294,1.2481377772845617,0.11170645709956065,0.026984867383296664,0.8791870759686593,-0.5625404049539566,0.20281446380418414
brightness,resnet50,0.7378957262564246,0.3571488988105181,0.1825377779655054,4.5307970604982275,0.0010000000310140308,0.00016880732413051273,27.200487398999698,792.6621060516063,0.7339085927318032,0.09216345256760719,0.030396997519914686,1.2067222863979066,-0.17415278756761304,0.3007464372115509
brightness,resnet18,0.6043437393756375,0.6198796547489716,0.3023591518918862,1.5899686710111767,0.001000000059333851,0.0005091250089196912,26.018075510813894,738.9187997360219,0.788353525167721,0.16720433574810922,0.08978705769944356,1.1276826610601058,-0.2736962600376378,0.5037452943989182
brightness,resnet34,0.6432614043157411,0.6769577011275228,0.289912288131177,1.3147806854012989,0.001000000063689851,0.0005742848147971834,27.010454822844906,781.9111693222646,0.6915187381401803,0.17514997287301276,0.1033098820234581,1.177409295032247,-0.2121306788031393,0.5653743027625333
brightness,resnet101,0.6894186348819071,0.733675092180984,0.2771643114040246,1.0539436833134384,0.0010000000680993988,0.0006446075175747689,27.87383597530756,820.3451644169355,0.5838037490888331,0.18163446620819823,0.1184610394218385,1.2240844912414586,-0.14990044095727287,0.6308516554803928
brightness,resnet152,0.7046377217366958,0.7497694021734705,0.2723129098140474,0.986239288611277,0.0010000000691168078,0.000664460259510524,28.11911457749726,831.6681570567443,0.5533177459968825,0.18318819474473444,0.12282725092041263,1.2401730386498628,-0.1276972436800963,0.6510658931421365
brightness,vgg16,0.597084174949503,0.5933394284910225,0.3081719614884307,1.7155045785827379,0.0010000000541164295,0.00048108831084469955,25.4672256105626,715.6996216560472,0.8318757773584988,0.16328148135720094,0.08405260973833913,1.1012742209659754,-0.30470719065539464,0.475903371197558
gaussian-noise,resnet101,0.38302,0.5254157126053796,0.30467916171681025,2.094731823861654,0.0010000001162430272,0.0004032567333991983,24.38630123617172,668.5866475149536,0.9392258067141284,0.1527315716209449,0.06835697241310448,1.0448519550220898,-0.3726243102693558,0.40487909383113546
speckle-noise,resnet34,0.2997,0.4699123436685279,0.2810310782783152,2.334594434542015,0.0010000000847131014,0.00033560773995840464,23.552974601564408,630.4858959864044,1.040677274805073,0.14626169089570643,0.054130571017097215,1.0009510658282386,-0.4275912299108505,0.3441120667543765
brightness,vgg19,0.6040837549747016,0.6050846579183861,0.3085904084227544,1.66937067699921,0.001000000054740378,0.0004946363248874158,25.68239151976851,725.3572642619287,0.8102984229409033,0.16451016873889707,0.08697719424021144,1.1150557406513508,-0.2868303313764637,0.4896357020617815
speckle-noise,resnet101,0.39264,0.5489100540761277,0.2976439863809291,1.9439196127982117,0.0010000001167110167,0.0004252731946618542,24.903751816921233,688.9971620037842,0.9103406583555758,0.15793253243330865,0.07231169947952598,1.064343737721647,-0.35258036271810533,0.4250919480118542
gaussian-noise,resnet152,0.42526,0.5500740883514285,0.30863008637307426,1.9838828271210014,0.001000000120883342,0.00043156125193095706,24.83472153731346,687.8586198303985,0.8956034346699243,0.15596971150647848,0.07427745451540216,1.0679800338339125,-0.34734469043016436,0.43140559205679435
speckle-noise,resnet152,0.45308,0.5739336763783545,0.30591124769822053,1.8486369805556087,0.001000000130329281,0.0004569821386830881,25.2777180322361,706.4272262878418,0.8608296056139444,0.1602570052080974,0.07922331621604203,1.086463314334009,-0.32426268832921984,0.454838391143434
gaussian-noise,alexnet,0.051,0.22461756107216702,0.18260713040411553,3.920999656851294,0.0010000000370200724,0.00010769378988817153,17.90269616812706,408.85835345676423,1.354920214353899,0.09121378640029579,0.01334445004536783,0.8305134824575053,-0.6127186883258819,0.132198006716216
speckle-noise,alexnet,0.08636,0.2603683101459965,0.1997133498242581,3.5811330794565595,0.0010000000475300476,0.00013547940447670954,18.815721986866,441.67934822086335,1.3219571543289104,0.10222296700213104,0.017480833419402753,0.8449847530921757,-0.6003148655867576,0.15737817578842145
contrast,mobilenet,0.5201,0.24172271454435773,0.21434762058293783,4.844076808266938,0.00100000003030058,0.00011499036803375589,21.283945702705385,550.7340850208664,1.1561662067957594,0.07624659106378444,0.018895027828056153,0.9694178802355328,-0.46000844417572023,0.1776167747091413
brightness,alexnet,0.42711437313761175,0.43879272693872556,0.29347375979610313,2.5120330965321487,0.0010000000475672963,0.0003118464408409026,22.565536316796745,594.6792337237064,1.072819149368926,0.13752236836020032,0.05046945923113875,0.9837318572170513,-0.44443489338324943,0.322156442024325
brightness,resnext,0.777493350398976,0.403607943085563,0.17487616701152736,4.326906786437108,0.0010000000313911937,0.00020084070633697874,28.475152794466975,848.6431814756779,0.5917543528317272,0.09863833823183313,0.03703693314391351,1.2725967477253934,-0.0868659503049446,0.3519253311546804
brightness,wide_resnet,0.7698138111713297,0.6562459088115886,0.21170550981209652,2.3497209504764895,0.0010000000328253445,0.0004901019701170604,29.135403267109897,877.4724590595304,0.46189958658029234,0.15326901206925986,0.0923619853477471,1.302351911402365,-0.04732152228569685,0.586997655721202
brightness,densenet121,0.6684198948063116,0.6892112041079205,0.2869395464656688,1.258339384381876,0.001000000065908594,0.0005884882012719536,27.21876133637121,791.2896188276662,0.6710726657209675,0.17665158235921033,0.10632051670556492,1.1888931999819154,-0.19444868927361658,0.5800311983245372
brightness,googlenet,0.6258024518528889,0.5548836499701202,0.30636954383299125,2.2787550263701095,0.0010000000329836599,0.0004287339939348333,25.582434271453938,721.6438790097002,0.8417145958978026,0.15049309608926098,0.07564901586352844,1.1156022383300281,-0.2862522095090768,0.45004312916097705
brightness,mobilenet,0.6261824290542567,0.2832969217000656,0.22763448712401288,4.669194116346439,0.001000000029996622,0.00014237401136262822,23.075386043367626,622.4042761239486,1.057011983543351,0.08342399737730012,0.0242901100514975,1.0367069487278104,-0.3786545969249177,0.2190233919166256
shot-noise5,resnet50,0.10962,0.08482092761342414,0.10462058498859302,5.97059191270411,0.0010000000287219881,2.2299027348561252e-05,14.23073729019642,305.3907031049919,1.4020639730660618,0.03419403524204157,0.0030445517640167656,0.8256450592190953,-0.6143351174402237,0.05172505206254311
motion-blur,resnet18,0.26126,0.3171128625455312,0.26225928113816455,3.3583035960293595,0.0010000000372133219,0.00019683198632231553,19.84247891434193,489.11111164661406,1.226894670614261,0.11004231504270807,0.029713806615016602,0.8922669525724265,-0.5419910565447807,0.2149840998485445
motion-blur,resnet34,0.33124,0.4042725713213533,0.2936574707200229,2.847725907389815,0.0010000000415137037,0.0002796429592603954,21.93791741643429,571.3461602566529,1.104724664020092,0.1278496843260154,0.04520499285428429,0.9657910590207864,-0.4646934086298943,0.29425894500066957
motion-blur,vgg16,0.21892,0.25947920748038217,0.23513729793328994,3.734134550930401,0.0010000000346335582,0.0001473269147855126,18.197422157788278,427.8076255447197,1.300131950924322,0.09636617491221056,0.021009137971163824,0.8443286535146709,-0.5961256397008896,0.16601067902476527
motion-blur,resnet152,0.46248,0.5373782339402474,0.31704513387362077,2.0984445914727816,0.0010000000510923565,0.0004206780274939274,24.54997407309532,678.4762787741471,0.9040645483659363,0.15160607390578837,0.07282510247312848,1.0703769195863413,-0.3417216100502014,0.42508188406735653
motion-blur,vgg19,0.2267,0.2695968375001289,0.24283121608415406,3.673548243025422,0.001000000035839621,0.00015685312058594833,18.438618898892404,437.6398954839516,1.2869610440569814,0.09853729504953139,0.02269771531356206,0.8568931985928585,-0.5818112405467033,0.17515254146458822
motion-blur,alexnet,0.16002,0.22587520442547276,0.20141862136404648,3.888725824075091,0.0010000000339723191,0.00011469940870023038,17.445871509013177,397.6407136964035,1.34463634763544,0.08921147006152198,0.015128731415627535,0.8273620956433027,-0.6157572591662407,0.13676691522105752
motion-blur,resnext,0.59072,0.31968952936490996,0.19561652440755634,4.615698252832863,0.0010000000308873131,0.00014954425074632582,25.40740949216366,717.3296351080131,0.8736042439286178,0.08770274349790998,0.026221351309795846,1.1299842069603057,-0.2675939775776863,0.2598052562493169
motion-blur,wide_resnet,0.59676,0.5316019364506751,0.25720297824483734,2.936166929678172,0.0010000000319746324,0.00036627448962125525,26.91347043496132,778.8029253307343,0.7221058887990983,0.13664827566623688,0.06641307627940062,1.1811690759327982,-0.2028190216755867,0.44869153556511604
motion-blur5,vgg16,0.07528,0.16428646831773222,0.1670571134501047,4.555008554074357,0.0010000000307429581,7.134820393731615e-05,15.422492785935402,331.5617528549385,1.4016649348548287,0.06881836396886036,0.008797777199089795,0.7925796765476777,-0.6492630796670914,0.09413631943752582
motion-blur,densenet121,0.34592,0.3991054354834557,0.2963724587465687,2.887836341528871,0.0010000000419770367,0.0002768196946966691,21.706127242445945,563.5106506529427,1.1108849772895892,0.12637387738793157,0.04475111699906991,0.9568070363319671,-0.46946620859622956,0.29056869803103547
motion-blur,googlenet,0.24968,0.23501601137064398,0.23153255050761606,4.307494553053354,0.001000000030635856,0.00012733553261723272,18.235116769065858,432.2656328092575,1.2907678773341134,0.0843702916099131,0.019023369070023027,0.8576201861895606,-0.5836617844581604,0.15498448905583598
motion-blur,mobilenet,0.29992,0.12640553390647286,0.14959168657522554,5.605849013146311,0.0010000000289059243,4.4949016159119425e-05,16.18689444717884,367.0671318246078,1.3536135244334861,0.047350583974486216,0.00665027444605681,0.835428688843179,-0.6053288416147232,0.08155279284707241
speckle-noise5,vgg16,0.05022,0.22446000527562573,0.1826749140869525,4.029853681091801,0.0010000000310083851,0.00010598095715452473,18.17551942938328,420.500025227623,1.3430217159311566,0.08933991727968678,0.013445622042021174,0.8387081010438275,-0.607579875831604,0.1343525775198587
motion-blur5,resnet50,0.17748,0.1688751652578637,0.14786720334236225,5.155947367995977,0.0010000000286661088,6.044689480371858e-05,18.76564419985771,449.8946403561974,1.2920479743974842,0.06265815001694486,0.008518069589982226,0.8788095925782103,-0.5669020771765709,0.10841565690666495
zoom-blur,resnet18,0.28106,0.36518733213096854,0.268722679820469,3.029752472638273,0.0010000000378349795,0.00023610616625408055,21.27521972486973,541.6370232899857,1.1680161792750094,0.12227679488707334,0.03638119524589142,0.9279979438857247,-0.5056421144962311,0.253548272398129
zoom-blur,resnet34,0.3141,0.43309256363291293,0.28500938254082436,2.631252561396627,0.0010000000404426829,0.0003010766773870773,22.835771730184554,603.4464089797974,1.0743189811529366,0.13607841631557793,0.04855717094167057,0.9848645579899274,-0.44506176737070086,0.31576218031848313
zoom-blur,resnet101,0.3892,0.49622274245984854,0.30530337289674553,2.3271523499497677,0.00100000004400732,0.00037134387985813193,23.998011679387094,653.0865241265107,0.9701027065043851,0.14562409340083599,0.06276369509313673,1.0376791177949645,-0.38468744704723357,0.3804586414909751
zoom-blur,resnet152,0.38362,0.5066140795999393,0.30467372971069195,2.2464845209310758,0.0010000000442517921,0.0003821530726053061,24.166464052562713,659.4093762951279,0.9578925125686846,0.14813302458534017,0.06472065047789809,1.039423828372305,-0.3817187960624695,0.38923425693100006
zoom-blur,vgg16,0.26692,0.3161576128522679,0.25861627581370555,3.36008675011223,0.001000000037974678,0.0001947771588102205,19.89077882247925,490.1392440219307,1.2292734394424762,0.1103165242196992,0.029177004924605014,0.8919110325492056,-0.5457103486824035,0.21279509217064893
zoom-blur,vgg19,0.26452,0.3194480510085635,0.2621299929080417,3.357477200117435,0.0010000000368384644,0.00019862303846096438,19.959924499149324,493.0741871462822,1.2235113311133683,0.1106717800841108,0.029968582662967574,0.8980784666380477,-0.5422158176159859,0.21610070297077758
zoom-blur,alexnet,0.19318,0.2680889420850016,0.2253009681562415,3.597257853060212,0.0010000000359350815,0.00014855923355648883,18.73009930454254,444.8011505463409,1.2946316532853352,0.10018912987742573,0.020741714847464936,0.8612887318711018,-0.5783496860027313,0.17053979956519294
zoom-blur,resnext,0.49388,0.27419122104432436,0.17664864628884813,4.915267143579908,0.0010000000305473804,0.00011477946984523214,24.644704012613296,682.832427132225,0.9538840318653895,0.07889313010929153,0.019584591984312366,1.0838503042118501,-0.32594928174495696,0.2150924726684051
zoom-blur,googlenet,0.25086,0.25893648445684464,0.2324498537387976,4.162055028320675,0.001000000030756928,0.00014084195348650384,19.499150692491533,475.1019050079918,1.2542997029756937,0.09105734414704145,0.021228101356032612,0.8816288449006789,-0.5612423760032654,0.17268721519831787
zoom-blur,densenet121,0.35198,0.43706774063276127,0.2890269802327792,2.6075518411999252,0.0010000000406918115,0.00030715052117278447,22.823066495332718,603.4674463199997,1.0688008992777172,0.13675339592149482,0.049714017498197954,0.982250911948992,-0.4490669630217552,0.31944796436981965
zoom-blur,mobilenet,0.2821,0.12345175673782825,0.13826818440958522,5.662367452864647,0.0010000000292155892,4.0426755633263835e-05,16.892291146159174,388.30271479206084,1.3438768358446798,0.04640790930405259,0.00591490578450502,0.8490294424741305,-0.5932321596646309,0.07916912621221432
zoom-blur5,resnet50,0.2839,0.18440867512881756,0.1534666965895243,5.332629966799617,0.001000000028780196,6.513963597586098e-05,20.85033331241131,530.7993017876815,1.1946259983367846,0.06172514252971858,0.010147331010971063,0.9521079900156206,-0.48000762077093123,0.1298488702927914
zoom-blur5,resnet18,0.18188,0.31262615611428396,0.24103313786348632,3.3736285578515743,0.0010000000342167913,0.00018404201096064072,20.230068817539216,499.45718599308015,1.2370361623624628,0.1110738151442632,0.02684175322538795,0.894887612994534,-0.5457255150961876,0.20616828619606647
impulse-noise,resnet18,0.1709,0.3037291552311927,0.23433411872770554,3.4267591536430757,0.001000000034305267,0.00017534408203260683,20.047395820684432,491.63300135444644,1.2501483642818094,0.10956769188826904,0.02515017554716128,0.884700061584488,-0.5595245627117157,0.19757901738471007
impulse-noise,resnet34,0.27018,0.4220231351940334,0.27584198866146703,2.6276079881018495,0.0010000000421609729,0.0002886238129678668,22.563714937200547,590.4121886174775,1.1027133630013886,0.13632514161489903,0.045435831063196416,0.9646258562227334,-0.4717573906159401,0.2998261225001254
impulse-noise,resnet101,0.34836,0.5097724862449616,0.29748697576247374,2.157642699756563,0.001000000047928188,0.0003835178060826729,24.181919176216127,658.5096258434677,0.968288035542976,0.15120236403606832,0.06412462356946522,1.0324216354034847,-0.3917788648843765,0.3866359235707123
gaussian-noise,resnext,0.57902,0.29358892717584034,0.19227093930363504,4.810093098190576,0.0010000000317255035,0.00013123823373884988,24.7602086195755,693.1540869476319,0.9069599763230747,0.0811976849155128,0.022965595327267132,1.1128716012493483,-0.2855236709618568,0.2376420791653992
impulse-noise,vgg16,0.13242,0.2345905240068771,0.19838419634734097,3.9097473362086435,0.0010000000322097913,0.00011848096985888788,18.10483867023945,419.07191680316924,1.3326436251290015,0.0921250422399491,0.015488612060336738,0.8353814994659913,-0.6110652812027931,0.1412966841306382
impulse-noise,vgg19,0.14788,0.2620657304817438,0.21308659937063684,3.6830004792708038,0.001000000033697579,0.00014081716022059935,18.8072406214571,444.4543765148926,1.3062058051222827,0.10015639702195302,0.01896323747873131,0.8486361927267423,-0.6012649664902687,0.16162021427854514
impulse-noise,alexnet,0.04156,0.22010540300667286,0.18041773160785932,3.971410707799783,0.0010000000308873131,0.0001041022339940082,17.78578426484108,405.3184817660904,1.3565923866218887,0.08934265738973395,0.012904362756934174,0.8306345049899445,-0.6166903164672851,0.12941797430254795
impulse-noise5,vgg16,0.00752,0.1355080923471041,0.11432658082293339,4.834845784246325,0.001000000029830262,4.529789102192808e-05,15.282359614529609,318.83470084732056,1.4296758856191487,0.06145424818566069,0.004571913844756762,0.7922204415057617,-0.6537464370012284,0.07067349546466954
frost,resnet50,0.4234,0.22646404205886647,0.17442083133431177,5.1323412608647345,0.001000000030323863,8.979467601495116e-05,22.40075282066822,593.5925784336472,1.092015442100875,0.06989670761470683,0.014806706339787055,1.0066850925150466,-0.41553667805194855,0.16937099439976447
frost,resnet18,0.22214,0.3299465993609652,0.25120830420989504,3.2501576354563735,0.00100000003736699,0.00020215581844914142,20.4645169306612,508.7009348631668,1.2211515159148496,0.11575990666610189,0.029822034356644336,0.8913487695094566,-0.5517627072119713,0.2190953855013904
frost,resnet34,0.27792,0.40701500750243663,0.27995006804567196,2.810792908902856,0.0010000000392552464,0.0002759216843924537,22.262354386570454,580.7040764600563,1.111388412744318,0.13090950186949224,0.04373074849301304,0.9595440693835715,-0.4747980939412117,0.2908477130057851
frost,resnet101,0.33634,0.448460139617417,0.30600703948611674,2.670034410419242,0.00100000004127156,0.0003245910767459907,23.00589705558777,614.574328149128,1.0326138357622099,0.1351201065829303,0.05413539098260354,1.0054305368419172,-0.42319549016237257,0.33779364792733946
frost,resnet152,0.3551,0.48182741200173274,0.30777469028837245,2.438946542315284,0.0010000000453577378,0.0003583583319707111,23.663345602388382,640.2296950874519,0.9896225652954755,0.14245394374263473,0.060344058768696404,1.0246549378925123,-0.3968462943816185,0.3674386011318107
frost,vgg16,0.19368,0.3184389411469735,0.24664942501884915,3.3172203557438147,0.0010000000367942265,0.00019189634613255976,20.193124515738486,497.53668124462126,1.2365153501422208,0.11323266028290614,0.02800134596748809,0.8877178171850031,-0.5553039240145683,0.20905869170391897
frost,vgg19,0.20106,0.32283367660335266,0.2527471391172758,3.3256122327722655,0.0010000000376650133,0.00019736818211523087,20.2868308500576,502.2615213233757,1.2257355078791938,0.11324491131603717,0.0292187347455808,0.892541552064511,-0.5513183359909057,0.21434014897290177
frost,alexnet,0.10668,0.2556854959245771,0.20139341398107835,3.659115946504043,0.0010000000337976962,0.00013237096502342866,18.711239010748862,439.9916367035675,1.3183489983109138,0.09942194880934432,0.017325370628433114,0.8461643996109952,-0.6000921750521659,0.1557589998929622
frost,resnext,0.51814,0.273234176347591,0.18176249426888236,4.978406127549601,0.0010000000305706634,0.00011516736447143898,24.69535225536823,687.3849321997833,0.9302420127448591,0.07674565135650337,0.02001011766096928,1.094587219825945,-0.31259897864818575,0.21818373670689922
frost,wide_resnet,0.49452,0.4843099385206215,0.2578540190306255,3.2360828664557637,0.001000000031539239,0.00031897666169538523,26.202099916996957,746.5411661043167,0.8004293979947409,0.12889182423332707,0.056937503377322236,1.1379945044951423,-0.26259029695034025,0.39799207107323076
gaussian-noise,wide_resnet,0.60792,0.5406926377716661,0.259696112662033,2.880488762954278,0.001000000034160912,0.00037780212749647263,26.963458901033402,780.7697205712509,0.7081671389706107,0.1382316494999826,0.06871288895830427,1.182034967819607,-0.20477191699743272,0.45688704012082193
impulse-noise,resnext,0.55484,0.2811401764882915,0.18962682484879917,4.870104751126171,0.0010000000304868444,0.00012311509991679942,24.350409674396516,676.1187740177536,0.9373718518869206,0.07901963775706478,0.021369157160898423,1.0950548912589264,-0.30960873689889906,0.224911324235106
impulse-noise,wide_resnet,0.58858,0.5241172153216787,0.2620007416049667,2.97040872096526,0.001000000032200478,0.00036138151904394365,26.671341265211105,768.2493046129226,0.7381120605312451,0.13555818120144308,0.06540235364464746,1.1672369160502498,-0.22242997225761413,0.43984957069666974
impulse-noise,densenet121,0.31714,0.42508296026522296,0.28233532447211157,2.620598668882081,0.001000000043225009,0.00029451244461871736,22.481817150850297,588.9142546070481,1.0977530666736832,0.1362468310668878,0.04667568557962011,0.968386292502683,-0.46344019181966783,0.30468659980601304
impulse-noise,googlenet,0.2344,0.25073260605966674,0.2262727524522076,4.151002528293798,0.0010000000306451694,0.00013449568990933132,19.058596053409577,457.42890406555176,1.2779842490937643,0.09056336688417942,0.01975741170076891,0.8624468090654236,-0.5817901435470582,0.1635048194122593
impulse-noise,mobilenet,0.19314,0.090026280828733,0.1106272894237507,5.844607313967943,0.0010000000287522562,2.569869023668275e-05,14.049133226323129,292.0482450431633,1.4245588596016914,0.03796531107689254,0.0033490749164797116,0.7816934828193945,-0.6596002621674538,0.05201270749952295
frost,densenet121,0.32326,0.427317897944469,0.2892991144057481,2.689267452960178,0.001000000041173771,0.00029828130542903863,22.566369388365747,594.4371781852532,1.0831614366440527,0.13438727147509344,0.048068643938388965,0.9797190062034188,-0.45012412133693697,0.3113507355364477
impulse-noise5,resnet50,0.08152,0.07845921935519204,0.095321912367103,6.019010461052656,0.0010000000282283873,1.9036686658175766e-05,13.98609076619625,297.59412125675203,1.4105113740252704,0.032208146990342065,0.0025217089765968404,0.822953804037041,-0.6207138775968551,0.04705057292477228
speckle-noise,resnext,0.59052,0.29812465816089884,0.18957963400400712,4.809812664210201,0.0010000000323471614,0.00013279829749099576,25.06166227424145,705.0954477019882,0.8838441098344513,0.08169860671775415,0.023340584155393026,1.1202538043066639,-0.2779577259206772,0.24242801529502103
speckle-noise,wide_resnet,0.61164,0.5417865013370663,0.2577661084476569,2.8927170211006517,0.0010000000327592717,0.0003776473632000898,27.022507599964143,783.6591961355591,0.7012441242987663,0.13803941117653623,0.06877005929099086,1.185031977592021,-0.2002913607597351,0.45902824334223247
frost,googlenet,0.27254,0.2784247357713245,0.2466238942507562,4.0295281475183256,0.0010000000303424894,0.00015881603397934667,19.8667185180521,489.5893865237427,1.2336584098645533,0.09560518033277243,0.024445920998848514,0.8917042958419193,-0.5489487466192245,0.1898442715075259
frost,mobilenet,0.23936,0.11755452978788875,0.13273378590527793,5.672236754935383,0.0010000000285706483,3.780185136442924e-05,16.277160438513757,364.6283420274353,1.3675341116832196,0.045772200332656506,0.005337854433778825,0.8194129316495437,-0.6241207788062095,0.07276361386308912
snow,resnet50,0.4486,0.23431133729824796,0.17387474145022458,5.101377727657557,0.0010000000297301448,9.316249610553996e-05,22.96399958861828,615.1263853889847,1.0669430577385146,0.07134981362732128,0.015460778529476187,1.0261205556462991,-0.3955975905227661,0.1767826359538405
imagenet,resnet50,0.80856,0.39680512098979204,0.1766043349229566,4.378024011884778,0.0010000000318000093,0.00019540043649472183,28.46491827612877,848.5283491407776,0.5992963069573977,0.09679791574843227,0.03609267458977938,1.275563239864087,-0.0824920258140564,0.3469176264167491
snow,resnet18,0.26404,0.3888685877424851,0.27141219194044386,2.90765424300242,0.0010000000397581608,0.0002560573799197778,21.995445903759002,569.175523559761,1.1357210105756554,0.12738515919437632,0.04000698993290365,0.9527203698636181,-0.4803418526268005,0.2741936105273132
imagenet,resnet18,0.69758,0.7201774695518985,0.28015624648246124,1.0839474918155911,0.0010000001814146526,0.0006278685515514963,27.623414300584795,809.1595476230622,0.6164130811881056,0.18090946494948118,0.11456134124424601,1.2096943350563558,-0.1668119432401657,0.6144881693193639
imagenet,resnet34,0.73314,0.7678037980119139,0.2599382795888709,0.8741677453390085,0.0010000002097245305,0.0006854309872294152,28.392337888784407,843.342880204773,0.5269697560314993,0.18628105371497572,0.1269793848602837,1.254540180627008,-0.11215729789018632,0.6693937968304808
imagenet,resnet101,0.77374,0.8226801184078493,0.23363925153756177,0.6360291232691752,0.0010000002239434979,0.0007563447936041711,29.17342347205162,878.9842532546616,0.41473100331065454,0.19147275273237377,0.14266710541042224,1.301357757153943,-0.04771842122554779,0.7365813506567165
imagenet,resnet152,0.78312,0.8331403292528726,0.22722494743112923,0.5930381859783753,0.0010000002313405275,0.0007696190818601917,29.32115975713253,886.0009797459412,0.3942347113064493,0.1923637337287143,0.1456262229038747,1.3127548127179325,-0.03284055277824402,0.7499418075726803
imagenet,vgg16,0.71592,0.7398187017942592,0.2762127706818654,0.9786985890043306,0.001000000141132623,0.0006539129807233349,27.854527863602637,819.4996511626052,0.5785152885075233,0.1833402334946394,0.12011980616051371,1.223743021727273,-0.14938835739850997,0.636809186255721
imagenet,vgg19,0.72376,0.7472268920699693,0.2738814243805326,0.9482161725221996,0.001000000142797362,0.0006633169415024554,27.96492443198204,824.4546044297409,0.5624119262897355,0.18400560356751083,0.12220880377525187,1.2285455882036667,-0.14280689063072205,0.6454065094358535
imagenet,alexnet,0.56522,0.5830045132459142,0.30920539647565715,1.7241746942898803,0.0010000001353118568,0.0004693931572704059,25.233429437975882,705.8550423661042,0.8519464552287281,0.1620803104718402,0.08164741927032386,1.0937434517242166,-0.30816488218069077,0.4668536961975514
imagenet,resnext,0.8283,0.4287520837162435,0.16687420538742165,4.251528580505139,0.0010000000320980326,0.00021784401485818534,29.337646515626908,887.5040128279877,0.48235681275530196,0.10049526555489749,0.040906028678897616,1.3229791382248397,-0.019410976014137268,0.38403566338385964
imagenet,wide_resnet,0.82514,0.70008131370835,0.1896040144320515,2.1590473239570978,0.001000000031106174,0.0005380558280710102,29.83037538101196,909.9107213842774,0.35706400459606247,0.15738946578960866,0.10299200291379362,1.350737583631831,0.02006824231147766,0.6423405994041251
imagenet,densenet121,0.74434,0.7672847224698961,0.2588404887555742,0.8825882113501212,0.001000000211589504,0.0006837368599946786,28.41461542503357,844.4648361699295,0.5296666943957826,0.18616136518022044,0.12661754315216128,1.2562669028738507,-0.10828757228851318,0.6694786012329798
imagenet,googlenet,0.69778,0.6351552291972563,0.2976528016101218,1.8291291797468234,0.0010000000397930853,0.0005182003958934411,26.931981737041472,779.6531254825592,0.7128901934409972,0.16305731258125974,0.09381742299916573,1.1811550010792973,-0.206316950674057,0.5343122579745133
imagenet,mobilenet,0.72156,0.3486093965431116,0.24405034915922535,4.325279622250823,0.0010000000314903446,0.0001912857970274672,25.124107955584527,706.4937951942825,0.9215999282685632,0.09508155645968393,0.03387639227039518,1.1240095658100313,-0.2727425123167038,0.2845521558237687
imagenetv2-matched-frequency-format-val,resnet50,0.6987,0.35227003272622825,0.17973522842343734,4.5662545304814355,0.0010000000318163074,0.0001642112255795496,27.1194602560997,788.874483984375,0.7357238154765858,0.09115987975280732,0.029536034137493745,1.2027967296494484,-0.17887423170804978,0.2963434495269046
imagenetv2-matched-frequency-format-val,resnet18,0.5729,0.6392724982626736,0.29660908453824447,1.4412573652326934,0.0010000001581269317,0.0005315605130757376,26.288748311185838,749.2566155448914,0.7650704933691566,0.17175897556990385,0.09387067705304421,1.1264517150436615,-0.2699178315758705,0.5204976310312193
imagenetv2-matched-frequency-format-val,resnet34,0.6101,0.6902199965365231,0.28588977503447394,1.2077496841502473,0.0010000001796055585,0.0005911425205233172,27.12904489264488,786.3525907798767,0.6751803710844563,0.17824822174161672,0.10644845657868308,1.1744542210880402,-0.21124291750192642,0.5772364975789542
imagenetv2-matched-frequency-format-val,resnet101,0.6554,0.7586905958890915,0.26352272344443467,0.9028916441501491,0.001000000205996912,0.0006747103748106383,28.222406225299835,835.3345742210388,0.5453890347209832,0.1857907546054572,0.12448511744751731,1.2420625030019903,-0.12612993965148925,0.6567636267654403
