Dataset,Model,Accuracy,Average Confidence,Standard Deviation Confidence,Average Entropy,Average mean,Average variance,Average skewness,Average kurtosis,Average top5 Entropy,Average top5 mean,Average top5 variance,Average top5 skewness,Average top5 kurtosis,top2_grad_confidence
imagenet,googlenet,0.69778,0.6351552291972563,0.2976528016101218,1.8291291797468234,0.0010000000397930853,0.0005182003958934411,26.931981737041472,779.6531254825592,0.7128901934409972,0.16305731258125974,0.09381742299916573,1.1811550010792973,-0.206316950674057,0.5343122579745133
imagenet,mobilenet,0.72156,0.3486093965431116,0.24405034915922535,4.325279622250823,0.0010000000314903446,0.0001912857970274672,25.124107955584527,706.4937951942825,0.9215999282685632,0.09508155645968393,0.03387639227039518,1.1240095658100313,-0.2727425123167038,0.2845521558237687
imagenetv2-matched-frequency-format-val,resnet50,0.6987,0.35227003272622825,0.17973522842343734,4.5662545304814355,0.0010000000318163074,0.0001642112255795496,27.1194602560997,788.874483984375,0.7357238154765858,0.09115987975280732,0.029536034137493745,1.2027967296494484,-0.17887423170804978,0.2963434495269046
imagenetv2-matched-frequency-format-val,resnet18,0.5729,0.6392724982626736,0.29660908453824447,1.4412573652326934,0.0010000001581269317,0.0005315605130757376,26.288748311185838,749.2566155448914,0.7650704933691566,0.17175897556990385,0.09387067705304421,1.1264517150436615,-0.2699178315758705,0.5204976310312193
imagenetv2-matched-frequency-format-val,resnet34,0.6101,0.6902199965365231,0.28588977503447394,1.2077496841502473,0.0010000001796055585,0.0005911425205233172,27.12904489264488,786.3525907798767,0.6751803710844563,0.17824822174161672,0.10644845657868308,1.1744542210880402,-0.21124291750192642,0.5772364975789542
imagenetv2-matched-frequency-format-val,resnet101,0.6554,0.7586905958890915,0.26352272344443467,0.9028916441501491,0.001000000205996912,0.0006747103748106383,28.222406225299835,835.3345742210388,0.5453890347209832,0.1857907546054572,0.12448511744751731,1.2420625030019903,-0.12612993965148925,0.6567636267654403
imagenetv2-matched-frequency-format-val,resnet152,0.6698,0.7657058679401875,0.2616330813390789,0.8676911596499898,0.0010000002081389538,0.0006842969234818156,28.295330252313615,838.5009890716552,0.530968486648565,0.18661598348990083,0.12655531554856178,1.2438245250767423,-0.12469201518297196,0.6645303927797723
imagenetv2-matched-frequency-format-val,vgg16,0.5881,0.6553158183515072,0.2977544922474128,1.3491913695010536,0.0010000001353560946,0.000552680995989158,26.459084646606446,757.0950812152862,0.7357682431315402,0.17387775252722204,0.0983104163969555,1.1425205005174823,-0.2527107903957367,0.5386441052651706
imagenetv2-matched-frequency-format-val,vgg19,0.597,0.6644106438316405,0.2960705529935691,1.3143958586691518,0.001000000133609865,0.000563120636814483,26.646834693717956,765.3235795284271,0.7182095529963511,0.17478049243763089,0.10060876285947688,1.1551280511044868,-0.23889493416547775,0.5493460233507187
imagenetv2-matched-frequency-format-val,alexnet,0.4351,0.5021261681891978,0.305139355229122,2.1143411767552056,0.0010000001187203452,0.0003808539288861539,23.68594242568016,640.035607524681,0.9850276070934766,0.15014065903648735,0.06354025499703916,1.0253325612508692,-0.3893659759759903,0.38148460426890435
imagenetv2-matched-frequency-format-val,resnext,0.7254,0.38383623086698354,0.17145705761032007,4.447572383179399,0.0010000000332365743,0.00018412479852277102,28.23025578684807,837.1064650470734,0.6193482745324843,0.09512179682031274,0.03373468006838384,1.2534360006396426,-0.1103292871594429,0.33132006840063594
imagenetv2-matched-frequency-format-val,wide_resnet,0.7118,0.6457149672735483,0.21819574920011936,2.411566564666343,0.0010000000294763595,0.0004791585083721657,28.980508331871032,870.455790285492,0.4795545349117667,0.15166209445837886,0.09016458349681289,1.29272387635177,-0.059519840919971465,0.5759782089944862
imagenetv2-matched-frequency-format-val,densenet121,0.6201,0.691874415871501,0.283443639902757,1.20979178039115,0.0010000001843553036,0.0005915935816344245,27.23395259041786,790.9698477191926,0.671656601407113,0.17816391421444713,0.10661538599201395,1.1862726153425334,-0.20131859401464464,0.5794766897486521
imagenetv2-matched-frequency-format-val,googlenet,0.5785,0.55034468241781,0.3083331118453673,2.2838837716052547,0.001000000038545113,0.0004253158468970696,25.398341582870483,713.7007179735184,0.8551343460411148,0.15045798540301622,0.07480819234058395,1.104619217296887,-0.2943894394040108,0.4447061005280382
imagenetv2-matched-frequency-format-val,mobilenet,0.597,0.281894056500867,0.2268063591983367,4.700766737242788,0.0010000000326661393,0.00014073724629300272,23.129496096611025,624.1281494091033,1.0509001839458012,0.08272559484243393,0.024121536337493074,1.032060227861796,-0.3803819467782974,0.2189292194569076
imagenetv2-threshold0.7-format-val,resnet50,0.7771,0.37633578464929013,0.1752532728201509,4.478126975461841,0.0010000000329338946,0.00017961586538551728,27.95756674027443,825.2115429805756,0.653809251612192,0.09406915887231007,0.032821445264857085,1.2406555671122157,-0.1300189848780632,0.32332326652960985
imagenetv2-threshold0.7-format-val,resnet18,0.6652,0.6954206397861242,0.2830381850118838,1.189959809109286,0.0010000001749023795,0.0005962192173224593,27.27737079334259,793.1046852222443,0.6658390814216609,0.17865025013238192,0.10753967344403145,1.1855987725635815,-0.19612427134513855,0.5838441965997813
imagenetv2-threshold0.7-format-val,resnet34,0.7009,0.7423613727159798,0.2674420845498239,0.9780789547579314,0.001000000200443901,0.0006533614967682297,28.002872083091734,825.1742850471496,0.5779895461650965,0.1841447038602084,0.1197905656874521,1.2240346200184455,-0.15245338989496232,0.6362982201263964
imagenetv2-threshold0.7-format-val,resnet101,0.7414,0.8026935017667711,0.24062150883176667,0.7196673282014358,0.0010000002201646567,0.0007288359410509656,28.92392604942322,867.4037377433776,0.4587027728605073,0.18998113913349807,0.1364063194670831,1.2864318716261303,-0.06816707648038864,0.7102782703603354
imagenetv2-threshold0.7-format-val,resnet152,0.751,0.810717179883644,0.23770280355042234,0.6796726175232181,0.001000000224658288,0.00074031724325705,29.002921285772324,870.7509561786652,0.4414716035236023,0.1908566836548969,0.13892075613278412,1.2890603869546904,-0.0664522120475769,0.7193473732994972
imagenetv2-threshold0.7-format-val,vgg16,0.6813,0.7076449769871309,0.28344156202605897,1.1162672922631558,0.0010000001430511476,0.000613511880734859,27.366099185848235,797.4397658542633,0.642602532365992,0.18020502126477658,0.11120585024231927,1.1923021141697951,-0.18737880996465683,0.5974444574670431
imagenetv2-threshold0.7-format-val,vgg19,0.6868,0.7165867352176457,0.2815149220735806,1.0802242128301882,0.0010000001406413504,0.0006243206429512156,27.520273135137558,804.2628252532959,0.625979184886288,0.18115275012142956,0.11356951802383665,1.203836056360614,-0.17355652223825455,0.608782020080553
imagenetv2-threshold0.7-format-val,alexnet,0.512,0.5487229662973434,0.3060655035232684,1.8809637107298676,0.0010000001307926142,0.000429867380150381,24.60476513829231,678.9931694200516,0.9127788567800764,0.15760031224805862,0.07331383659577714,1.068830235464509,-0.3395292018055916,0.42895814842050983
imagenetv2-threshold0.7-format-val,resnext,0.7975,0.4038738312942907,0.16327856690202047,4.383350159461424,0.001000000032002572,0.00019646936547171662,28.907507100868227,867.2403664413453,0.5414542147595377,0.09705461424067617,0.036484836812785214,1.2935318438759627,-0.060727126944065096,0.35541220954050784
imagenetv2-threshold0.7-format-val,wide_resnet,0.7953,0.6799348647493869,0.19770622467802984,2.2639043385948985,0.0010000000283005648,0.0005142578936073733,29.588570173072814,898.322773828888,0.4002963964714087,0.1552115882832557,0.09782619162986357,1.3307674932167632,-0.008276609373092651,0.6174005605330222
imagenetsketch,resnet50,0.2985989664184237,0.2256382562378065,0.17065475486180018,5.09842465262857,0.0010000000303546084,8.898352051228846e-05,22.392704788469313,588.0276362802971,1.114700767135212,0.07151500443975141,0.01439673123527706,0.9858488047219345,-0.4509741412248964,0.16396554065606828
imagenetv2-threshold0.7-format-val,densenet121,0.705,0.7414502957534045,0.2655507322612459,0.9846435064540896,0.0010000002047396265,0.0006507162276056988,28.03713086977005,826.6801935005188,0.5826318956763694,0.18416231412924827,0.11916666221993837,1.2272454111192987,-0.1471127483487129,0.6357542764737962
imagenetv2-threshold0.7-format-val,googlenet,0.6723,0.6021230241887271,0.29982123326984134,2.0051742224469478,0.0010000000387080945,0.00047957680155336676,26.42104281153679,756.8494703582763,0.7697557515743725,0.15869327014349402,0.08572265825081982,1.1514992387243044,-0.2399298300266266,0.4975314274532775
imagenetv2-threshold0.7-format-val,mobilenet,0.689,0.32194729519812393,0.2364976855641183,4.478807549568638,0.0010000000346335582,0.000169693427575055,24.483622402048113,679.174601861763,0.9734086336394772,0.09042861847043969,0.02964165706353379,1.0939610030400035,-0.3068413362145424,0.25766957993589457
imagenetv2-top-images-format-val,resnet50,0.8197901049475262,0.3927171748667687,0.1696173149495973,4.42252019173831,0.0010000000312307227,0.00018959064625468063,28.544333805149044,851.4828252133699,0.593189110156531,0.0957335300527621,0.03501020022026026,1.2762519315008944,-0.08361890118220995,0.34297956735094726
imagenetv2-top-images-format-val,resnet18,0.7282358820589705,0.7364383056320469,0.27106601043101264,1.0103965404355855,0.0010000001819946733,0.0006460461603713573,27.93886747102866,822.9463297022753,0.5882950079341945,0.18305106292265108,0.11833400583019238,1.2249237765505383,-0.1428659251545263,0.6319026555054903
imagenetv2-top-images-format-val,resnet34,0.7612193903048475,0.7798619453107816,0.25198123603100236,0.818805055262479,0.0010000002131434805,0.0006998977011210462,28.585546138416465,851.7881606392239,0.5049191721938252,0.18778296615379206,0.13001740121505947,1.263894625507546,-0.10190352806146594,0.6818571937631395
imagenetv2-top-images-format-val,resnet101,0.7865067466266866,0.8319024710175486,0.2250963502922928,0.5969733004140837,0.0010000002282350019,0.0007669787120828043,29.331401276385886,886.2941323969973,0.3986103061375908,0.19249990014010285,0.1449315975953259,1.3109817396600856,-0.033611699344514905,0.7472610468122647
imagenetv2-top-images-format-val,resnet152,0.8020989505247377,0.8424705472251196,0.21746881509920632,0.5542571383295432,0.0010000002344484735,0.0007803720170071345,29.483415353280314,893.2724511725613,0.37677879494243455,0.1933370856295476,0.1479448418119149,1.323337865389452,-0.01933755582716988,0.7604382464822023
imagenetv2-top-images-format-val,vgg16,0.7361319340329835,0.743183966357259,0.2716889822001006,0.961443159130799,0.0010000001432826516,0.0006570082492317965,27.943188357889383,822.9986038829493,0.5725714593230018,0.1839863820795504,0.12066471615099153,1.2261830427492475,-0.15042245526244674,0.6381742082665901
imagenetv2-top-images-format-val,vgg19,0.7406296851574213,0.7529022389720346,0.26916042894740616,0.9226115645216709,0.0010000001408740587,0.0006691474894110321,28.0908366839091,829.8602001695381,0.5537575409726391,0.18488040239006087,0.12336118919558575,1.235593867257219,-0.13317833093331494,0.6510763178598268
imagenetv2-top-images-format-val,alexnet,0.5800099950024987,0.5911455048304954,0.30843232717043134,1.682046142962311,0.001000000134392966,0.0004785853267394791,25.35167204972686,711.2532125847629,0.8406467283355569,0.16343485247669579,0.08341749475063308,1.1033990535597287,-0.2946015218804325,0.47479006157881276
imagenetv2-top-images-format-val,resnext,0.8375812093953023,0.41863501023488126,0.15729998891627328,4.330731539135573,0.0010000000326968227,0.00020608366437533033,29.34553523861963,887.4911589058681,0.4869626541466588,0.09845439247928489,0.03860649339013102,1.321621082817233,-0.024005791141294586,0.3734795397284205
imagenetv2-top-images-format-val,wide_resnet,0.832783608195902,0.6995313757039171,0.18406242090279484,2.175466243562655,0.0010000000309165584,0.0005351986027276014,29.883858577017186,912.1430674601054,0.35372854957328775,0.15718497910621998,0.10242424138605852,1.3524327093880784,0.02066311998286288,0.6413030089014029
imagenetv2-top-images-format-val,densenet121,0.7667166416791604,0.7783479539075236,0.250601867041219,0.8288257056012469,0.0010000002182748305,0.000696547790645347,28.603356884408747,852.6520125885238,0.5105357234619021,0.18771548808544414,0.1292550923087787,1.2651814275368318,-0.09689797157647906,0.6806535159343322
imagenetv2-top-images-format-val,googlenet,0.7295352323838081,0.6498150717508028,0.29146899669748033,1.7520610663550775,0.001000000039806244,0.0005335161260674717,27.208956463655074,791.4263115798516,0.6881120430498242,0.1654854607795817,0.09686216864399054,1.1919669145132998,-0.1890526411236673,0.5486845585226792
imagenetv2-top-images-format-val,mobilenet,0.7476261869065467,0.3527685857599956,0.24100244076938024,4.317442211411755,0.0010000000356057512,0.0001926657096688111,25.42955102925298,718.4995755643145,0.9062988507825982,0.09579779473233452,0.034161962412766166,1.1373791382728156,-0.2567365995470969,0.2883863614137608
imagenetsketch,resnet18,0.20227545145507064,0.38502445380241473,0.2689417552224834,2.8726738441005657,0.001000000069505897,0.000253440777180948,21.797508679638234,559.5198858595085,1.149212821430233,0.1281439713985397,0.039098907476079255,0.9371907474283172,-0.5057844924166869,0.266668183751352
imagenetsketch,resnet34,0.234717337053703,0.4534649360019898,0.28352867747222527,2.4659715839052403,0.0010000000759590542,0.0003209123477171148,23.2068257561595,616.9331452921251,1.055549058587098,0.14190195305399392,0.051716654247492506,0.9850124932569482,-0.44772848868894294,0.32965575312388
imagenetsketch,resnet101,0.26967440215362243,0.5065344721613975,0.29502833952410845,2.2059978108654614,0.0010000000896316953,0.0003779843730878744,24.261558722340325,661.8853054826945,0.9657720274652337,0.14981897190964322,0.06333156445446067,1.042753823693113,-0.3822567022846292,0.3843271025107086
imagenetsketch,resnet152,0.2853353245171052,0.5316710766984695,0.2966100497218429,2.07697852278447,0.0010000001008360782,0.00040509748135997124,24.77464747383919,682.860920464357,0.9259699333219573,0.1540078534449404,0.06871596673921739,1.0549635180112595,-0.36801037245225326,0.4092045926364296
imagenetsketch,vgg16,0.17531587117564992,0.400316722744368,0.2659890245543776,2.709949688961347,0.0010000000771874646,0.0002661341714523486,22.08348441045725,570.1106155039306,1.1408240754566754,0.13333083770521206,0.04076385489074635,0.9406170266856367,-0.49781395634459685,0.2768290959539369
